657,227,720,280,73,0.119809 
701,67,772,109,73,0.119301 
681,54,741,91,73,0.118895 
745,194,766,221,23,0.116234 
600,248,657,295,73,0.113400 
751,174,769,190,18,0.113274 
751,140,768,150,18,0.112763 
836,144,873,165,73,0.112731 
687,61,759,104,73,0.111671 
600,8,607,48,73,0.111535 
784,224,900,299,73,0.110668 
836,218,899,296,73,0.110193 
811,193,898,283,73,0.109970 
601,250,609,275,73,0.109764 
726,76,772,106,73,0.109612 
886,198,899,237,73,0.109183 
618,135,656,165,73,0.107195 
777,280,866,300,73,0.106665 
743,139,762,151,18,0.106354 
654,265,688,297,73,0.106062 
616,235,691,290,73,0.106055 
724,234,900,298,73,0.105565 
894,206,899,251,73,0.105509 
871,203,900,284,73,0.105172 
670,238,703,268,73,0.104153 
600,0,607,13,73,0.103017 
816,133,883,172,73,0.102819 
600,131,611,169,73,0.102767 
604,130,671,183,73,0.102542 
616,252,651,271,73,0.101856 
602,1,649,4,73,0.101811 
712,80,757,103,73,0.101183 
653,246,735,299,73,0.100952 
600,23,605,69,73,0.100201 
601,277,684,297,73,0.100123 
847,192,898,259,73,0.099901 
783,194,889,267,73,0.099600 
610,3,635,40,73,0.099190 
820,147,899,250,73,0.099151 
638,280,748,297,73,0.099015 
620,248,699,299,73,0.098887 
808,237,850,266,73,0.098598 
682,45,781,112,73,0.097909 
850,234,900,300,73,0.097780 
833,194,897,244,73,0.097197 
601,53,655,223,73,0.097056 
609,150,682,211,73,0.096799 
706,158,729,178,23,0.096497 
659,262,700,296,73,0.096435 
729,286,854,300,73,0.096175 
601,3,679,112,73,0.095804 
600,0,744,9,73,0.095313 
600,204,679,300,73,0.095178 
820,141,891,183,73,0.095131 
894,50,898,104,73,0.095095 
655,1,765,13,73,0.094772 
829,119,897,292,73,0.094325 
600,118,648,265,73,0.094293 
604,0,712,76,73,0.094187 
645,35,720,79,73,0.094016 
600,240,652,285,73,0.093946 
600,35,603,85,73,0.093874 
601,3,628,239,73,0.093709 
742,213,873,297,73,0.093704 
859,109,900,289,73,0.093537 
621,228,734,299,73,0.093509 
602,147,673,272,73,0.093419 
841,150,878,170,73,0.093367 
601,132,687,232,73,0.093292 
705,290,812,300,73,0.093093 
857,289,900,300,73,0.092871 
600,166,663,216,73,0.092561 
879,224,900,267,73,0.092507 
805,219,874,270,73,0.091885 
600,273,661,300,73,0.091821 
830,130,898,173,73,0.091615 
760,186,841,232,73,0.091025 
738,293,787,299,73,0.090842 
828,129,890,196,73,0.090704 
862,141,895,166,73,0.090630 
734,160,759,180,23,0.090137 
853,169,899,247,73,0.090105 
848,167,900,298,73,0.090039 
822,268,900,299,73,0.090005 
652,1,750,43,73,0.089777 
809,137,895,206,73,0.089729 
794,163,878,293,73,0.089530 
662,36,736,85,73,0.089527 
856,132,899,204,73,0.089490 
653,61,729,105,73,0.089490 
782,282,821,299,73,0.089073 
819,261,860,293,73,0.088883 
742,80,776,103,73,0.088853 
621,142,655,178,73,0.088807 
600,112,661,156,73,0.088787 
747,207,817,247,73,0.088738 
666,286,788,298,73,0.088567 
600,220,627,300,73,0.088537 
839,290,895,300,73,0.088497 
700,71,734,91,73,0.088497 
601,101,671,224,73,0.088451 
826,236,855,253,73,0.088403 
626,168,692,221,73,0.088378 
818,196,883,260,73,0.088265 
600,65,638,254,73,0.088238 
625,165,658,202,73,0.088233 
634,11,713,64,73,0.088217 
632,2,737,75,73,0.088065 
694,169,719,191,73,0.087995 
791,239,868,278,73,0.087948 
671,259,892,300,73,0.087940 
653,284,690,297,73,0.087787 
792,197,833,225,73,0.087589 
681,61,699,72,18,0.087567 
612,223,694,273,73,0.087544 
712,67,742,82,73,0.087498 
810,191,885,240,73,0.087455 
792,158,898,223,73,0.087125 
694,169,719,191,23,0.087125 
812,139,858,165,73,0.087118 
669,253,753,300,73,0.087106 
631,0,726,46,73,0.086764 
600,258,739,298,73,0.086750 
767,203,853,253,73,0.086704 
817,211,878,281,73,0.086703 
751,179,835,267,73,0.086670 
616,265,808,299,73,0.086628 
840,261,879,299,73,0.086593 
886,293,900,300,73,0.086509 
629,199,723,278,73,0.086479 
794,228,856,269,73,0.086459 
665,26,709,55,73,0.086446 
654,10,751,83,73,0.086377 
767,256,848,298,73,0.086117 
761,220,804,242,73,0.086090 
682,25,721,50,73,0.086073 
600,91,617,191,73,0.086016 
601,123,652,201,73,0.085919 
600,142,602,190,73,0.085814 
611,134,646,164,73,0.085766 
737,190,861,256,73,0.085647 
719,51,774,110,73,0.085551 
674,225,731,268,73,0.085484 
880,39,900,144,73,0.085458 
664,0,722,6,73,0.085319 
817,110,875,171,73,0.085250 
779,187,863,234,73,0.085248 
600,129,649,172,73,0.085186 
669,232,746,284,73,0.085139 
630,140,708,194,73,0.085129 
818,234,878,299,73,0.085019 
690,36,766,87,73,0.084961 
786,197,843,262,73,0.084907 
803,209,856,267,73,0.084869 
600,233,607,261,73,0.084786 
755,99,772,111,73,0.084678 
657,217,740,300,73,0.084650 
863,153,889,171,73,0.084609 
859,204,896,230,73,0.084576 
600,0,688,15,73,0.084530 
732,33,788,108,73,0.084515 
600,149,726,226,73,0.084477 
804,113,886,162,73,0.084188 
854,90,900,176,73,0.084144 
841,61,900,111,73,0.084129 
642,196,707,294,73,0.084110 
849,186,882,203,73,0.083987 
717,78,791,119,73,0.083986 
600,123,608,153,73,0.083808 
716,290,764,300,73,0.083764 
838,171,894,237,73,0.083759 
764,137,900,197,73,0.083695 
880,172,898,272,73,0.083648 
796,133,873,256,73,0.083644 
668,207,735,253,73,0.083570 
607,124,637,141,73,0.083557 
855,70,890,97,73,0.083493 
614,0,699,47,73,0.083423 
832,125,868,144,73,0.083400 
660,44,719,100,73,0.083227 
641,139,695,214,73,0.083206 
783,177,839,239,73,0.083120 
664,207,714,264,73,0.082975 
600,142,648,189,73,0.082937 
831,115,900,215,73,0.082828 
696,124,771,166,83,0.082787 
774,193,814,221,73,0.082395 
678,60,785,129,73,0.082377 
745,251,825,298,73,0.082319 
601,148,617,265,73,0.082297 
672,11,728,77,73,0.082236 
710,156,764,200,23,0.082178 
831,177,894,212,73,0.082067 
791,291,858,299,73,0.082042 
657,297,723,300,73,0.082025 
790,94,884,141,73,0.081992 
871,254,888,266,18,0.080113 
751,138,768,147,18,0.079215 
683,104,696,113,18,0.071399 
741,133,760,144,23,0.065399 
726,149,746,158,23,0.063970 
718,180,746,201,23,0.063784 
880,256,898,273,18,0.063260 
688,13,709,28,18,0.062816 
767,66,793,77,18,0.062742 
704,120,740,136,24,0.062009 
677,110,693,121,18,0.060498 
849,115,873,129,18,0.059653 
718,158,750,187,23,0.059390 
680,137,695,145,18,0.058158 
809,146,823,155,18,0.057468 
703,112,776,153,83,0.057317 
703,95,725,109,18,0.057275 
631,264,648,277,18,0.056966 
742,18,762,33,18,0.056814 
620,240,653,253,27,0.055531 
702,95,762,164,83,0.054358 
663,126,679,137,18,0.053562 
745,225,762,243,23,0.051162 
941,55,1094,146,73,0.985998 
1059,141,1180,213,73,0.957626 
1043,228,1061,240,18,0.914954 
900,161,915,172,18,0.902967 
963,266,980,278,18,0.872869 
958,192,978,200,18,0.867595 
975,174,991,184,18,0.855297 
925,138,944,150,18,0.845312 
993,213,1010,224,18,0.828624 
1027,214,1043,226,18,0.818468 
993,118,1108,184,73,0.803528 
945,182,965,191,18,0.802750 
976,293,991,299,18,0.798416 
973,255,991,269,18,0.793563 
961,282,978,295,18,0.776880 
988,262,1099,299,73,0.774951 
916,173,933,183,18,0.762619 
909,167,927,177,18,0.751143 
900,195,990,268,73,0.733010 
1011,231,1025,248,18,0.724541 
1153,204,1200,277,73,0.627105 
1055,1,1113,39,73,0.554231 
1010,201,1027,213,18,0.506608 
1122,1,1199,28,73,0.488136 
1057,200,1093,226,73,0.414222 
900,151,906,162,18,0.379265 
963,263,980,274,18,0.367348 
914,290,933,299,18,0.332326 
1159,131,1199,161,73,0.324241 
1062,144,1132,192,73,0.280203 
1099,141,1173,194,73,0.246873 
1098,34,1134,57,73,0.186559 
1059,97,1117,136,73,0.184814 
1072,152,1152,203,73,0.176369 
1139,127,1200,167,73,0.169810 
934,169,949,178,18,0.154958 
1070,107,1112,134,73,0.150011 
1126,198,1200,285,73,0.132860 
987,257,1184,300,73,0.132222 
1097,32,1164,67,73,0.129277 
951,265,967,274,18,0.127464 
926,291,944,300,18,0.127311 
927,136,945,147,18,0.125279 
1011,231,1025,248,23,0.125132 
1138,33,1160,51,73,0.124407 
1113,132,1187,181,73,0.121338 
1064,0,1104,18,73,0.120542 
1103,37,1145,62,73,0.120180 
1130,38,1162,63,73,0.120176 
1173,204,1200,249,73,0.119669 
901,213,969,267,73,0.118520 
947,93,1095,167,73,0.118389 
1126,0,1183,14,73,0.116612 
1188,79,1198,128,73,0.115896 
1079,188,1191,264,73,0.115056 
1176,197,1200,236,73,0.114405 
952,294,967,299,18,0.114035 
1174,141,1199,165,73,0.113923 
1121,145,1168,182,73,0.113866 
948,271,966,284,18,0.113264 
1149,74,1179,98,73,0.113007 
920,2,1011,102,73,0.111963 
1174,226,1198,266,73,0.111847 
1061,226,1197,298,73,0.111802 
1179,235,1200,286,73,0.111743 
1077,140,1116,165,73,0.111339 
1079,12,1196,85,73,0.111290 
1152,175,1200,300,73,0.111287 
900,124,950,194,83,0.111247 
1078,184,1115,211,73,0.111211 
1101,214,1200,291,73,0.111102 
1085,143,1193,237,73,0.111075 
942,35,1025,82,73,0.110873 
1141,137,1182,164,73,0.110864 
1191,58,1199,88,73,0.110513 
1145,122,1182,150,73,0.110065 
1010,0,1072,3,73,0.109537 
990,60,1082,118,73,0.108993 
1028,170,1066,195,73,0.108968 
1094,0,1131,3,73,0.108887 
1189,96,1197,141,73,0.108730 
1116,86,1198,183,73,0.108414 
1049,0,1092,9,73,0.108270 
1087,0,1198,24,73,0.107606 
1189,66,1199,98,73,0.107493 
1155,120,1190,153,73,0.107369 
1118,114,1191,156,73,0.107318 
1177,164,1199,203,73,0.106645 
1026,0,1115,22,73,0.106610 
1136,0,1194,17,73,0.106498 
1167,214,1200,292,73,0.106470 
1059,21,1098,47,73,0.106459 
1022,125,1109,173,73,0.106401 
1070,153,1120,186,73,0.106375 
1163,164,1195,194,73,0.106004 
1093,92,1120,112,73,0.105904 
1155,72,1185,97,73,0.105885 
1163,221,1200,266,73,0.105370 
922,95,1043,165,73,0.105248 
1071,166,1143,216,73,0.105224 
1009,0,1187,35,73,0.105111 
1073,10,1107,33,73,0.104903 
931,175,948,185,18,0.104610 
1081,0,1112,7,73,0.104530 
1057,1,1140,28,73,0.104527 
1019,0,1093,3,73,0.104371 
1102,170,1142,201,73,0.104050 
1118,0,1200,81,73,0.103548 
1083,24,1113,48,73,0.103234 
1187,34,1200,77,73,0.103097 
1164,202,1199,234,73,0.102977 
1132,251,1200,298,73,0.102808 
1187,179,1197,222,73,0.102776 
997,0,1121,11,73,0.102775 
